X1,X2,X3,Y
1.588956977,1.722821002,6.437792985,1.649104473
2.921930622,1.07538062,3.736269137,3.051038649
4.157848612,1.025396657,9.88638157,4.180394588
4.799428513,1.29697623,9.152003865,4.848360592
3.162543796,1.947372994,4.548161539,3.499552071
2.636877161,1.038230316,3.508853094,2.760485076
4.766580272,1.572899551,4.877957346,5.035547263
1.808636085,1.005743175,7.26372388,1.82622653
4.055665808,1.908533509,8.723005789,4.156369345
1.141752394,1.839995523,9.043432698,1.166144845
4.697244941,1.873464299,3.780618822,5.407942484
4.631476996,1.471316984,8.399779959,4.704205246
1.874593981,1.670993242,8.398134927,1.912840878
4.496960078,1.63887178,5.895186228,4.681502165
4.11897092,1.096728555,7.344921132,4.165671284
4.688547998,1.224741923,4.415887276,4.879993868
3.563355594,1.894390481,5.086027669,3.839639088
4.290109675,1.515616268,6.27364901,4.421062475
4.904121943,1.958831921,3.596414089,5.847601281
1.225322887,1.437673894,4.322314178,1.299302436
2.395828285,1.288776535,7.931833638,2.428093806
3.900034842,1.431561256,7.336631709,3.97646912
1.389865238,1.147170677,3.654284335,1.463866882
3.853299943,1.497432345,9.127111532,3.90623069
1.882990533,1.409531575,3.897300672,2.019711483
3.71257306,1.872543985,5.128949942,3.987850243
4.49052722,1.525757472,9.706556258,4.547053261
4.450344693,1.547822056,9.84130864,4.506430114
2.247302512,1.57256345,9.526940228,2.278558162
2.775940774,1.973182952,5.397196578,2.982399131
2.453257964,1.366890069,5.999170854,2.519528972
4.905189118,1.886895152,7.294013064,5.078045057
3.307285146,1.596248783,5.808973029,3.439699066
1.507867566,1.884733711,7.223691408,1.561969318
1.998423689,1.875618776,3.58685659,2.344507639
2.979443918,1.491058132,4.317993194,3.174728901
2.392086288,1.239306115,7.960165134,2.421614972
1.10773512,1.226145847,3.136460096,1.203511628
1.151922825,1.525843285,7.979328498,1.173579687
4.789798809,1.1053307,5.166668654,4.903320879
3.434221434,1.353493755,4.81549464,3.57848033
3.261699068,1.957402172,9.184465688,3.338395974
1.758194421,1.707465858,6.762021259,1.817077258
3.975966348,1.289923964,4.863764161,4.123632014
1.547448536,1.102368007,6.638720247,1.569234026
2.468991572,1.608792728,3.962832161,2.701640043
3.446856962,1.43614974,7.814226584,3.506587556
1.924786243,1.789604012,3.618303165,2.214632719
3.034236303,1.044124236,4.228386639,3.131200844
2.191402257,1.54954005,4.988669942,2.305436443
2.711246759,1.578350047,3.583810894,3.019890996
3.065167244,1.383207195,3.948522387,3.272535427
1.00725102,1.285979561,8.937330723,1.017842795
2.670497316,1.325536461,4.002344473,2.830223569
1.877844355,1.965313167,4.820670119,2.056508031
3.260390295,1.068972469,9.550630512,3.281006688
4.498087814,1.791488774,9.225819437,4.585367979
1.7977286,1.944783226,8.587329355,1.845683423
4.740544728,1.929477016,5.146686592,5.113489424
1.775354724,1.249568386,5.420049708,1.824504068
1.594528815,1.954656641,5.202396025,1.72059275
4.722197903,1.903262785,8.701231867,4.8393869
2.627692532,1.347855636,5.755843719,2.702844422
2.050038652,1.94053458,5.513364096,2.19018517
1.073245527,1.158331012,6.714385167,1.089581712
3.366065925,1.666711817,5.6789015,3.521131087
2.021384148,1.473446611,3.825008573,2.190425176
3.827934949,1.389488621,5.367208225,3.963042169
2.837068032,1.424986538,5.245961982,2.947908308
1.16160161,1.894227297,5.287914505,1.244167168
1.17243959,1.950609566,8.385125069,1.205511669
3.513476864,1.111498243,6.707123808,3.56273884
3.404165898,1.189650416,7.636704167,3.446238684
2.365679154,1.715442018,5.536189094,2.488139706
1.842923877,1.193017197,7.85982925,1.864527637
3.562442706,1.736950607,6.123785684,3.71501528
4.513856114,1.736000856,5.652278555,4.743106457
4.2688056,1.996115033,9.832625494,4.35958615
4.393093498,1.636734225,8.004992331,4.487904769
1.017156236,1.328497854,5.308114141,1.050592039
1.46579065,1.852595328,4.600286176,1.601385964
1.469682309,1.562550793,9.031181121,1.492186297
2.464348571,1.614692873,5.827891859,2.564754155
1.912725843,1.751953409,9.429964871,1.946615897
4.107471022,1.199183614,8.741873176,4.146671345
3.880165637,1.40809338,7.72187091,3.946332056
4.031134618,1.208965392,8.193892689,4.075742028
3.202775698,1.172124589,7.829810145,3.239277738
1.24060659,1.957450756,8.89826473,1.271759461
4.493632333,1.869901975,7.577527454,4.637036261
3.381038027,1.878638062,9.72277267,3.445976146
3.145882039,1.341544863,6.561503295,3.213771157
1.992936424,1.450706988,8.036286911,2.026224467
3.923355888,1.760378107,7.015831987,4.053015501
3.17142786,1.322040632,7.128828274,3.227411453
4.725324685,1.267087532,3.228887591,5.137422217
2.655634351,1.501453235,4.730026479,2.800470068
2.69485758,1.302912859,4.825248264,2.798820457
3.852580522,1.725386924,4.591234035,4.157308359
2.492747277,1.418783637,7.197977114,2.542629477
1.449707666,1.714435057,8.527198805,1.479927828
2.211754955,1.885161283,8.682270749,2.2658099
4.760431873,1.18807296,8.132080162,4.812064062
4.231810144,1.576152084,9.912098755,4.2863475
1.090928528,1.863401886,5.837703715,1.151148588
1.81335328,1.12526808,7.693750637,1.833065024
2.230924841,1.340943559,3.461314585,2.419899503
4.183286957,1.635660437,6.578721444,4.318905729
1.044912447,1.057203854,6.651671195,1.058365808
1.64752495,1.7926629,9.76465227,1.676011324
2.206509378,1.657459612,8.078987297,2.254463836
3.016217275,1.008440432,8.940257835,3.035590488
1.56271637,1.986246309,8.717356695,1.60493196
3.949810693,1.558792734,8.705877485,4.01468861
1.857300786,1.779194434,8.923011964,1.895360738
4.610311105,1.568398083,9.932428348,4.668886872
1.382576433,1.971992875,7.220679007,1.437212573
2.497553666,1.311352142,4.586283973,2.606367502
1.678417358,1.177797559,6.748118303,1.704581692
4.55769913,1.159643454,5.262461495,4.672558593
4.585364375,1.869519824,5.714245653,4.852411511
4.008988688,1.885960278,7.857249284,4.129717038
1.141557309,1.664247214,6.123756157,1.186203014
1.098410648,1.978638309,8.480565084,1.129585697
2.790923825,1.156968918,3.28421861,2.98209346
2.510243786,1.025401166,6.611888769,2.540986635
4.102800449,1.513619019,4.107419693,4.413395906
1.541192706,1.102210354,4.842013825,1.582745144
4.43408677,1.220099761,8.105857702,4.485187178
1.676647142,1.928913142,6.338067895,1.760140835
1.346957598,1.253315352,4.028633354,1.417288302
3.956911597,1.272616348,4.921591178,4.096222825
3.224635541,1.289847361,3.915338122,3.415281906
1.507673254,1.078084607,4.998236546,1.544017529
3.741383022,1.751494441,5.16909355,3.976623795
1.553060615,1.967010033,8.236714177,1.599335298
3.921567463,1.384335267,8.606760001,3.973299669
1.98148895,1.9444912,3.411604254,2.411539374
1.770563669,1.614973372,5.953696051,1.839532619
1.894835945,1.775367747,9.91569533,1.92595815
4.144814059,1.464850788,9.357533876,4.196552347
3.045008409,1.042350385,8.743291013,3.066880782
1.28672895,1.20983525,4.861502122,1.328525189
2.487102919,1.306411528,7.422615593,2.526543744
4.68492288,1.059560035,7.419684322,4.733435871
3.980129032,1.14766823,8.338031343,4.018376087
2.013085381,1.264414682,8.944620249,2.033505423
2.159816691,1.185594237,3.575881094,2.289307764
3.180323581,1.239189792,7.164176201,3.228994084
1.119305352,1.89636836,8.112396628,1.151200633
4.483356127,1.48431881,4.341768211,4.770809927
2.762249823,1.60943564,9.228055448,2.805243872
4.085713828,1.273943449,4.790262603,4.238343472
2.714539985,1.006516702,4.792066619,2.776474253
2.439447257,1.192670034,5.406792336,2.501055194
1.463465554,1.316955212,8.099639025,1.483202519
1.450236592,1.884706287,7.281259523,1.501405562
2.022945181,1.654492081,8.254010714,2.064852313
4.833213716,1.271138882,9.056826914,4.881532363
3.415348169,1.780263285,8.19940663,3.498813412
1.145357815,1.240517846,5.838797504,1.172117844
1.498111277,1.555877634,3.799093561,1.642139141
3.463292189,1.402936103,3.470467634,3.786473006
1.926481729,1.077212658,8.403792331,1.942506052
3.824756439,1.627859497,9.840980312,3.878183
2.181273904,1.060848214,8.852018238,2.197108656
2.945563979,1.964438711,5.710159746,3.137048062
1.694618841,1.429210189,8.813637254,1.71734855
4.463884507,1.587187955,4.357417592,4.793168818
3.649271443,1.70675965,7.301430269,3.753255089
2.916669588,1.270983616,6.675459993,2.971017544
4.467070808,1.535144713,9.103238862,4.531976919
2.328624331,1.619219045,6.272767056,2.410312404
1.79936495,1.826106173,4.25338071,1.99232691
3.377995472,1.082498095,6.93667574,3.419894385
2.422277407,1.835940415,3.849556693,2.755890896
1.139916495,1.477136509,4.422571727,1.209366456
2.383864261,1.25801199,8.026097305,2.413697879
3.675182754,1.211896346,3.384952148,3.936098328
3.012493472,1.163579232,6.844733608,3.056988848
4.162527183,1.016078751,8.123796016,4.195472687
4.177777261,1.740850618,9.166098151,4.255226486
3.520378112,1.048872183,7.382035026,3.556460024
4.164891664,1.485955143,3.591270109,4.574883355
1.375615628,1.722367682,8.534630415,1.404513727
2.570510109,1.556349174,9.078099175,2.609139554
2.880313083,1.362323689,3.016975519,3.228166021
3.490515689,1.40272197,3.883842807,3.743178188
1.612098166,1.109958741,6.350417179,1.637301818
3.602176959,1.868457379,6.104112286,3.783799467
2.358874756,1.370417211,7.220023704,2.4025501
3.265583396,1.297756205,4.979394397,3.382481874
4.271774071,1.284996361,4.196910892,4.487276904
2.096483351,1.914876289,3.965436093,2.394120218
4.316453098,1.157930614,7.688909629,4.366249473
3.696165635,1.745840203,6.098390536,3.857621173
3.990148575,1.523239404,5.123419569,4.179123199
2.568625396,1.291382375,8.915475079,2.596002782
1.514632379,1.558673872,9.270746196,1.536504305
1.850553515,1.908741406,5.869149869,1.956932853
1.003873228,1.029260885,3.032020177,1.067247286
2.263636747,1.503582794,8.95500002,2.296235708
3.058207577,1.0932638,8.224686865,3.085588649
2.091390367,1.023194946,6.573938982,2.117192176
2.193803925,1.558951116,9.297966351,2.225305597
1.730938091,1.37572862,3.468129232,1.885639613
3.835788494,1.207944583,7.943570476,3.880922113
2.279902337,1.346168447,3.929928662,2.426713003
4.147838373,1.935295025,4.006852574,4.737017287
4.203160764,1.928334459,5.910006102,4.446508687
4.365563644,1.113334407,4.730141769,4.491755968
3.097336023,1.299742907,7.528024271,3.144559286
1.460833992,1.113795999,5.884281669,1.487728361
4.395566085,1.014522756,3.625059106,4.578525238
3.322582785,1.123343464,6.406877083,3.374862761
2.343518192,1.973848111,5.983621994,2.482475835
1.061607109,1.207637112,5.768722794,1.085662743
3.586747298,1.29791571,7.45712815,3.642341242
4.097270636,1.374731561,4.505452086,4.302446032
3.440427338,1.793688741,6.419658592,3.583132174
2.297574292,1.891148458,5.659028025,2.437722971
3.250217879,1.073381685,6.07902262,3.302101053
1.2623351,1.893515109,5.911370493,1.332546633
3.725577856,1.318044204,8.848590746,3.767609552
2.775071697,1.054124086,5.46732751,2.828135332
4.100573754,1.116407229,5.700203525,4.18155764
3.949991102,1.445265734,7.286516745,4.030061706
3.888700137,1.261058689,5.844942239,3.9824952
4.75705402,1.767522051,3.340210324,5.606302225
4.712825522,1.106695493,8.536311793,4.752938458
3.161267165,1.105137943,4.481818243,3.26199158
2.474272234,1.781059639,9.447806845,2.519445432
4.420018054,1.126140595,5.08113369,4.532745466
4.54556327,1.742929562,6.668653904,4.709252255
1.442157611,1.186014816,4.215990696,1.502848745
1.648187581,1.526033294,8.389713146,1.67614866
4.931924622,1.897449329,8.640068184,5.055337328
2.896336088,1.88949373,8.177505351,2.976892214
2.227730753,1.993933077,4.440416607,2.493233424
1.585692525,1.561074308,5.733830247,1.647944234
3.158987156,1.790021956,7.020244368,3.266972605
3.597188784,1.898058576,6.854307875,3.743583465
2.802511335,1.629672399,9.151158042,2.848036234
2.353874175,1.430920389,3.789251336,2.542095645
2.823396851,1.143529224,6.617760019,2.866516554
1.243138189,1.126864136,4.90508131,1.277301604
1.518255134,1.583497041,6.298243317,1.568642465
1.742560234,1.689877,3.884449771,1.935290229
3.040515338,1.168612829,9.824594557,3.062255755
3.914271408,1.866625504,9.98033141,3.984582864
1.877601718,1.711998964,6.900244123,1.938204267
3.378673309,1.317372426,4.284238707,3.550703408
3.714327606,1.323355282,3.592683981,3.995239783
4.485695948,1.456289429,3.702243116,4.879005203
4.636368336,1.233326475,6.415702674,4.72448565
2.364661399,1.570855462,7.667935827,2.415899666
3.929445053,1.366652027,9.135619549,3.974165512
4.540836318,1.963335191,4.656976343,5.007613442
4.755973925,1.955919868,3.577310246,5.680190611
1.406436075,1.082053653,5.1955147,1.437967782
3.627772552,1.734013584,3.647354543,4.123590178
2.562951829,1.884196238,8.24885742,2.632548765
2.211443656,1.344861438,5.667063874,2.27647452
2.018318973,1.708987695,6.646626802,2.088537261
1.397034081,1.428894734,3.08550787,1.576242254
4.359211655,1.968490235,6.763431848,4.556469702
3.46330078,1.782304074,5.54276468,3.657550045
2.015446109,1.809264539,3.669971879,2.316513691
1.708187884,1.920451017,8.377672628,1.754919202
2.419222297,1.911381454,7.329173584,2.505939525
3.504427783,1.894827473,8.241296052,3.600896311
1.389538164,1.059036637,4.679555476,1.42654999
1.088331176,1.304701336,9.486364511,1.098772822
4.581283589,1.502783091,6.57106082,4.706003935
2.720919907,1.184055039,6.646187301,2.76515593
2.996430895,1.169247761,3.031907688,3.247648954
3.703834887,1.896865134,8.833116448,3.79230864
4.956016498,1.617383694,3.773327955,5.485490677
2.853591414,1.437711637,6.295948622,2.931035457
4.758286122,1.107963389,5.934143748,4.843457883
1.631561346,1.11405067,4.922911938,1.675014823
3.327979301,1.3659585,5.818443776,3.423662072
1.451639791,1.626014623,4.37479944,1.563657223
4.291250917,1.611161462,8.700036357,4.366784512
1.112898485,1.385103128,8.535755533,1.127846651
1.070232716,1.323044593,3.856862849,1.139367135
2.840284619,1.516076926,8.827948682,2.883119116
2.18462899,1.129093958,3.887919904,2.283022546
2.866388389,1.353653791,7.418791829,2.915328739
4.893355632,1.204741138,7.842619184,4.952133333
4.480786964,1.39054412,6.859558649,4.575791762
1.121077379,1.209493719,6.747278713,1.13953515
4.661570168,1.239609594,8.611565147,4.710629546
3.270576045,1.087931285,8.895195951,3.295315618
3.241344619,1.605873171,8.346271585,3.303060998
4.749357809,1.85310632,4.74370262,5.159310567
1.184488452,1.103887435,8.838728669,1.193835793
3.18639227,1.74990016,4.218715649,3.501856654
4.628922648,1.927176821,5.174110759,4.987815358
2.836390527,1.213813187,6.222368479,2.89194827
1.715142849,1.277885835,3.809714337,1.82061904
2.234202962,1.224648633,9.574503114,2.252706398
4.248501007,1.319211886,9.850802707,4.287118295
2.693445149,1.883010162,5.263793506,2.884312976
4.970572473,1.610510436,7.422687046,5.091871171
2.675229854,1.588947508,3.965578362,2.919868387
1.457961924,1.968778731,3.593004621,1.742904974
1.307585909,1.736119305,8.482793082,1.335862972
4.784498727,1.217483657,8.324584871,4.836503573
3.175807727,1.154484951,6.238665261,3.231622683
2.888282392,1.990098015,7.371548788,2.99966382
1.543765535,1.807693217,3.644670363,1.777850816
1.328567114,1.073392477,3.5079089,1.395503785
1.841071295,1.362670105,3.235315025,2.029904853
4.415096475,1.928064469,8.496972309,4.533347579
1.179984757,1.314224257,9.91472854,1.19048969
3.321726951,1.673935186,6.178076223,3.45080756
1.031336007,1.483469406,8.911253864,1.045930637
2.519401439,1.861748029,8.970408807,2.575480367
2.117506835,1.508209082,4.260283971,2.264133644
2.925630306,1.213817079,7.172547258,2.968445921
2.256058521,1.115815701,5.258040451,2.30864058
3.421759168,1.110823385,3.388371323,3.621923554
4.882447032,1.602262197,8.630664274,4.968823128
3.626587151,1.299420599,7.086129853,3.689143984
1.274696619,1.423865566,9.428860883,1.2894844
3.86363487,1.332377885,8.743245262,3.909293342
1.032095157,1.550791373,6.971509815,1.058619085
2.287604975,1.689501387,8.959592502,2.329394443
3.431856227,1.494929763,7.769335858,3.497205639
1.081387092,1.380978467,8.508765912,1.095917479
2.82428113,1.176933289,3.779068913,2.972090478
2.746408492,1.123571809,5.129252893,2.814770131
1.260656599,1.962647743,4.457949386,1.404050403
2.465609961,1.475265494,5.719337079,2.55196853
1.940168836,1.436033005,7.392079473,1.977849237
4.815384476,1.216729937,3.865810463,5.073218013
3.56576277,1.742292115,7.460173434,3.667175561
3.097395825,1.286608365,9.457834863,3.126459832
4.794254887,1.968022792,4.175954459,5.435747312
4.050577778,1.33504526,9.951883305,4.087524768
1.422147698,1.089392772,8.407470522,1.434238753
4.321516679,1.135930551,5.050262979,4.435162973
1.36969415,1.545903324,7.135542431,1.403016187
4.994890301,1.792746916,5.064174025,5.340739321
2.11705334,1.009912196,7.408456289,2.137002222
4.734990833,1.159494031,3.112390783,5.102274909
1.413920046,1.855726894,9.692957546,1.440567427
1.795999103,1.68137482,7.445051217,1.843629469
3.371473256,1.830623741,9.925944611,3.430316925
1.77408381,1.594546217,5.542263623,1.852406181
2.871427424,1.416443654,9.670628354,2.902732477
2.153375037,1.612239401,8.710940697,2.191232841
4.176794372,1.039074843,9.713497381,4.200899112
1.746685323,1.044462894,8.927816659,1.758762527
4.849042582,1.121859704,6.558534105,4.921578003
2.485253497,1.215538073,6.578630005,2.528795155
3.62962155,1.908282758,8.917596268,3.715692994
2.499903483,1.588864204,3.543183827,2.796879618
1.373705284,1.871970565,3.928999779,1.562446015
2.656680991,1.360891946,5.932529843,2.729466464
4.070975698,1.838451745,3.308096465,4.896801202
2.160709895,1.391823518,9.866392872,2.182535169
1.073524278,1.5014676,8.764794432,1.089631474
1.216267615,1.868026356,7.996326083,1.250879139
1.479165198,1.468144333,6.088516304,1.524139518
3.187598543,1.202597777,4.607032543,3.302084193
3.386174244,1.374107499,9.460792614,3.422465685
1.44377011,1.423019058,9.403625606,1.460590544
2.087832485,1.249388557,4.888567365,2.159552044
3.674430945,1.412908302,5.643153169,3.795316484
4.885507124,1.186927499,3.715937126,5.155583389
1.621452577,1.552378822,8.882412579,1.646797959
4.97480583,1.279140078,9.445610282,5.021059533
3.555019412,1.616056534,7.933981571,3.631143208
3.921652367,1.394082976,5.88456133,4.036562067
2.159690621,1.624763653,9.748332434,2.190327662
4.966855705,1.536848817,5.761635576,5.153574877
1.576898204,1.363620444,7.760026514,1.601823329
2.906896079,1.297711432,6.678481207,2.963378952
4.138237566,1.091972043,9.502329227,4.165835461
2.383295011,1.743203015,9.533588196,2.424163775
3.213373624,1.445912331,4.360347415,3.406096082
4.020239309,1.621786133,8.015580879,4.10514368
3.348239213,1.451167179,6.98550384,3.42291307
2.429932113,1.556806377,6.048676862,2.514649758
2.530574783,1.051447791,5.368060721,2.580561137
2.13603929,1.527978201,4.930324465,2.246654478
3.83784007,1.930952183,8.570738182,3.939113147
2.850291905,1.565567209,5.697826106,2.964387597
4.563799671,1.917957815,4.115127711,5.158320585
1.306022091,1.261616779,7.967731833,1.322708689
2.075823364,1.367691517,8.944599658,2.100524292
3.379376357,1.711018834,9.301500078,3.438045073
1.610876649,1.991399901,4.251154882,1.823296745
2.484656603,1.405239786,7.824081507,2.525727686
3.413928593,1.669475462,8.65524593,3.479265085
3.313757689,1.841438117,3.896068493,3.760268702
2.065866126,1.233251793,3.907038617,2.177171602
2.012416311,1.201907654,8.280418327,2.03395678
4.543230589,1.470668923,8.333350345,4.61567714
3.900104592,1.301735567,5.532491234,4.012761263
2.749668008,1.261278139,8.208794205,2.782711613
3.763228753,1.307334197,7.928250634,3.815458508
4.930113344,1.287835989,7.587037545,5.002709654
2.084345103,1.343161973,3.246487049,2.289481183
3.427433028,1.468306004,7.564784193,3.493878795
1.047482512,1.459666519,3.926723123,1.128336457
1.93091513,1.924269239,7.209384489,2.003603911
2.587362717,1.827394347,7.318742555,2.6719938
2.38107167,1.395878719,8.3658865,2.414924877
1.803721384,1.97739091,8.519196222,1.854364951
3.46038597,1.458310316,6.364148002,3.554975377
3.288688549,1.472599278,4.51448845,3.478978846
3.958854291,1.928971747,3.023826327,5.140706753
2.153835644,1.751547251,5.562439606,2.269276626
1.193476724,1.835075816,4.14202935,1.331258069
2.828488849,1.820667311,4.08070993,3.160495618
2.903253812,1.35068857,4.349754016,3.054234954
1.164246887,1.235484576,7.365265949,1.180980837
1.933229859,1.972417255,3.263745527,2.426469766
4.447012828,1.778336241,5.394217211,4.710346471
4.744420468,1.211675663,7.381583682,4.809660414
3.994053624,1.065893063,5.8888412,4.061132587
3.702274026,1.203586638,4.802401376,3.824327173
2.629806103,1.048477355,8.183090713,2.651661818
1.899647211,1.623331735,4.151862652,2.063946782
1.937694608,1.171797959,4.492497797,2.007175893
2.426241137,1.592022396,3.565235933,2.711600784
1.167882385,1.457606078,4.255780806,1.243065829
1.390086696,1.797219621,6.303171916,1.450289621
3.452507374,1.519045484,7.443845908,3.526720639
2.325794438,1.829071278,4.480525622,2.547753512
2.240177174,1.169258483,9.429935868,2.257599231
4.926995669,1.814451428,6.700015041,5.118254798
4.706874302,1.954526921,5.589591516,5.02403153
4.648996102,1.104006989,9.68651307,4.679488698
4.008300307,1.867328537,8.402429753,4.111107868
1.062567006,1.363041967,3.524157046,1.152239133
1.268638651,1.156023775,7.903639267,1.282430573
3.259873274,1.80166779,8.040002019,3.344938679
3.614637289,1.835427198,3.09645781,4.488080167
3.666995841,1.603001524,6.248591307,3.793964159
1.100468716,1.077285181,6.550923539,1.115657521
3.297182873,1.735755976,7.998610943,3.377672787
3.209324485,1.185951639,9.078543167,3.23706328
3.517421609,1.208318874,7.955786749,3.558705955
2.716297676,1.999451707,6.641592025,2.848441622
4.31296393,1.933710936,4.76449783,4.719109252
1.991203401,1.374978529,3.518949169,2.163168886
1.177554816,1.856191749,8.446780097,1.207060314
2.387523726,1.655204992,8.898273564,2.429933201
2.986752584,1.258236968,3.140856715,3.259751263
2.980532942,1.963352964,4.329130542,3.344233627
3.797821937,1.422737258,8.052005595,3.858532401
1.239305282,1.242703432,7.211648703,1.258125309
2.379602129,1.671942045,3.756422505,2.657329235
2.328076544,1.992559977,4.802168761,2.558737216
1.873974922,1.93525843,9.369654507,1.915273913
3.021356162,1.103666343,4.277275901,3.127254855
3.84601345,1.227281275,7.675227547,3.896145322
1.17610059,1.740645406,4.568612675,1.272044992
2.918926608,1.719690085,8.853714394,2.975596013
4.62728768,1.030410332,8.151080982,4.664709956
3.500898217,1.420769664,4.992744568,3.651880868
3.174948862,1.339252148,9.162300066,3.209419613
2.593898151,1.939633846,3.251031761,3.232178683
1.489845805,1.566849332,7.234043176,1.526072009
3.385889122,1.356188416,4.001841109,3.598848845
2.505942465,1.064200156,9.751987656,2.52099819
3.762903264,1.607893632,7.525619516,3.851846394
1.968457263,1.64130085,5.452162488,2.064210705
1.761328847,1.020465562,9.256603198,1.772130362
4.678697361,1.898705945,5.783700045,4.953211886
3.058180066,1.835080629,8.611288779,3.130077912
1.017253514,1.277797121,8.775593645,1.028211831
2.191864256,1.878861087,6.574389279,2.287257066
3.151568643,1.388295409,7.859144664,3.201921273
1.989599917,1.874354362,8.87842839,2.035476304
4.234184749,1.126034888,3.596632894,4.458319353
2.87575516,1.718326748,7.175981909,2.961925283
3.040780943,1.277016358,4.637169993,3.163086597
3.440695275,1.775198269,8.966628149,3.510174287
2.207676289,1.506110654,6.918796129,2.261918638
3.941916454,1.793126701,4.036660873,4.399840886
4.088651542,1.244363311,3.12950962,4.456057415
3.782677776,1.989775144,3.110777831,4.921034219
1.378741581,1.585202897,8.320674975,1.404465019
1.549566017,1.686529787,3.601257258,1.753774567
3.998080829,1.880389985,8.313789675,4.104442679
3.420356414,1.227779376,9.195013831,3.451261693
3.947033229,1.683830845,8.85084551,4.020460479
2.468674144,1.419060862,7.007213861,2.52090912
3.668503638,1.442412924,8.128880288,3.72765754
3.338552031,1.048705937,9.175380006,3.360574613
2.941528685,1.081506952,8.419573641,2.966100483
3.159673802,1.908922206,4.257860339,3.534830185
4.425160827,1.296379469,7.445654985,4.493799944
1.495999829,1.489652162,3.359379365,1.669067755
3.126031005,1.260349219,5.820368941,3.202003345
4.666157073,1.143048342,7.654370792,4.719072042
3.145002407,1.030027506,3.702984574,3.274221734
3.436841116,1.754969377,9.179347515,3.501429589
2.928627344,1.186335078,9.286241868,2.952822309
1.980177484,1.556418789,6.388982587,2.041686719
1.931382156,1.344927295,7.461882335,1.963539592
1.04433827,1.809066028,7.880453627,1.072994034
2.539163832,1.562718942,6.924270622,2.606409646
1.288705991,1.350907583,3.926645363,1.372487518
2.077006183,1.228352286,9.477316897,2.094674579
3.600949785,1.99649579,5.796054198,3.835686837
1.289951311,1.275062308,7.485732634,1.309081344
1.834434622,1.529662407,5.726829556,1.903596968
3.613129241,1.436682161,9.142212422,3.658587066
3.323308843,1.094398075,8.006680563,3.354795351
2.110927313,1.553694996,7.214808374,2.16164522
1.094889623,1.487779972,5.097805522,1.144725267
3.629962915,1.061617601,5.727823089,3.693965665
3.1672917,1.934034269,8.404030033,3.254648154
2.876247905,1.920610188,5.534507118,3.066833114
1.325788856,1.22608823,3.527715051,1.41393617
2.211999641,1.292097694,9.558916236,2.232489089
1.540328714,1.458248941,6.932511795,1.575580279
3.425674595,1.569287826,6.729460838,3.52279961
4.177415143,1.474265135,4.003074262,4.493227749
3.712092444,1.637152816,8.947212654,3.775840697
4.04394456,1.638031139,3.031725063,4.805783477
1.597932727,1.643824933,5.263450004,1.682069082
1.571072803,1.558866757,9.775531488,1.591437811
2.728913629,1.085839255,6.280143411,2.770641386
2.153510296,1.560662424,8.179564197,2.193813068
1.200427523,1.891209137,6.586729216,1.253195353
2.149949244,1.231240109,4.275261528,2.245066221
3.457393482,1.741461383,3.873534712,3.870619348
3.855049068,1.769728147,6.352358869,4.013965959
3.815685674,1.753146176,4.363353541,4.166812988
4.624697365,1.520036981,3.085184898,5.314489357
4.416865709,1.735869464,5.527006996,4.652272137
4.835981485,1.718137429,3.843806658,5.406111665
1.027210205,1.570423141,4.926028559,1.083758958
2.841457414,1.1258684,7.061492654,2.878276364
4.832350145,1.234742548,6.773811124,4.914689235
2.603395972,1.320742173,5.911254095,2.670915817
4.396433035,1.776945117,5.551553045,4.640572274
2.26068363,1.451017062,9.262976156,2.288941388
4.78287221,1.173246906,7.652399503,4.840096784
3.74855924,1.333136581,8.998866227,3.790383626
1.607006743,1.283546789,6.957946952,1.635068178
1.988547624,1.163543658,7.209441384,2.014962908
2.141585281,1.485708221,6.940220969,2.192410071
2.702251061,1.798204112,9.256426543,2.754731473
3.248593666,1.080615402,5.584897415,3.311166524
3.261227653,1.472732756,9.024193277,3.305544118
3.828630638,1.571109862,6.671185222,3.939436397
1.232202741,1.322939073,9.369758514,1.244671652
4.995179881,1.593766627,3.14333906,5.795352855
3.483375346,1.34551027,8.976944592,3.523175171
1.755592637,1.698888414,9.83506111,1.78238579
1.092426403,1.645254098,8.018012995,1.116177357
3.424628141,1.332568279,6.858271765,3.491162796
3.195216657,1.591073511,4.123819171,3.463379606
1.902933976,1.061064395,4.484705428,1.958540746
1.741791172,1.118517366,6.669073796,1.766817837
4.858675394,1.945978438,3.275063718,6.040635281
2.362696148,1.449157972,7.932991818,2.403132737
2.877539207,1.546907564,6.164982476,2.972639163
3.376080704,1.864181692,3.018719402,4.292324436
3.333952898,1.777461872,6.554319291,3.463753577
2.921077642,1.983615869,8.119776926,3.012348436
4.080276606,1.827030458,6.805501436,4.235772726
2.633677579,1.958602395,6.042205335,2.784001185
1.889127856,1.204481067,6.046112419,1.927768734
2.885344667,1.360999072,8.468259324,2.923346957
1.86921767,1.218558062,6.264045324,1.9056224
2.918586262,1.496730009,9.187112087,2.95810687
3.108972105,1.277928313,9.934121954,3.13501998
3.183855202,1.633112151,7.851762012,3.255042001
1.380311875,1.822856071,8.709430055,1.411575223
3.041252458,1.259932109,3.677044923,3.237221343
4.869289115,1.378359115,7.651642,4.950269761
2.199961991,1.966890883,7.986499487,2.269875304
1.569646663,1.730414012,7.915226248,1.608556961
